date_received,sender,preprocessed_text,carrier,label
2024-03-12 02:28:41.183000,+63948****474,epicwin sali tangkilik limitado na bonus trusted website epicwinph icu deposito kuha iba na bonus araw araw,Smart,spam
2024-03-11 16:28:35.673000,+63964****134,epicwin sali tangkilik limitado na bonus trusted website epicwinph icu deposito kuha iba na bonus araw araw,Globe,spam
2024-03-11 13:49:45.167000,+63950****074,kuha bago na user bonus una na deposito g b jh bid,Smart,spam
2024-03-10 15:05:36.975000,+63981****863,epicwin join enjoy limited bonus trust website epicwinph icu deposit bonus everyday,Smart,spam
2024-03-09 19:30:22.632000,+63981****021,epicwin join enjoy limited bonus trust website epicwinph icu deposit bonus everyday,Smart,spam
2024-03-09 11:26:01.875000,+63964****915,hurry winplus saturday special t g s enjoy free bonus jackpot vibe plus bonus treat p p winplusph icu,Globe,spam
2024-03-09 11:03:44.817000,+63981****017,big win small bet peso k bet dare win ffx bid,Smart,spam
2024-03-08 10:56:09.511000,+63950****568,big win small bet peso k bet dare win ffx bid,Smart,spam
2024-03-07 19:13:48.132000,+63948****460,big win small bet peso k bet dare win ffx bid,Smart,spam
2024-03-07 12:56:09.603000,+63950****203,big win small bet peso k bet dare win ffx bid,Smart,spam
2024-03-06 22:43:38.584000,+63912****885,laya na nag aalok p kuha ty tv,Smart,spam
2024-03-06 19:39:49.111000,+63985****073,deposito p ngayon na linggo panalo p a sdk bid,Smart,spam
2024-03-06 14:31:43.146000,+63963****373,ready thank god s saturday event march th free p th payday bonanza p winningplus extra p p winplusph icu,Smart,spam
2024-03-05 11:44:35.439000,+63981****465,join march payday blast free p bonus gojackpot claim p p bonus new register win jackpot extra bonus gojackpotph icu,Smart,spam
2024-03-04 11:07:46.538000,+63912****657,paldo talaga nag download panalobet app easy p agad dagdag mo welcome bonus sign up now ta tv omd,Smart,spam
2024-03-03 19:23:44.926000,+63981****460,epicwin join enjoy limited bonus trust website epicwinph icu deposit bonus everyda,Smart,spam
2024-03-03 07:53:44.992000,+63981****275,ugccuprno z h r muffermissourian tw dfyv shz idqn t deposit bonus totoo iyan doblehin pera saya,Smart,spam
2024-03-02 16:23:36.681000,+63981****064,real mag register claim ang iyong deposit reward don t miss chance ty tv,Smart,spam
2024-03-02 15:15:13.065000,+63951****610,vymuscyi bs falseworkredux ms dhi asq lm ydu pdhc n deposit bonus totoo iyan doblehin pera saya,Smart,spam
2024-03-02 15:01:55.800000,+63950****350,big win small bet peso k bet dare win sdk bid,Smart,spam
2024-03-02 09:12:48.235000,+63981****478,lhzttdmjlcnie barkeepforeweigh la v a uheay n ll nt dagdag pera dagdag saya i enjoy deposit bonus una na sali,Smart,spam
2024-03-02 01:34:31.286000,+63985****709,hurry winplus saturday special t g s enjoy free bonus jackpot vibe plus bonus treat p p winplusph icu,Smart,spam
2024-03-01 10:45:22.026000,+63981****471,good day gcash advise ask verify account failure comply result account deactivation hour verify llink ee gcashalert,Smart,spam
2024-02-29 16:23:44.638000,+63948****781,epicwin hi epic member cny bonus alert deposit claim free p limited claim trust website epicwin icu,Smart,spam
2024-02-28 11:42:44.973000,+63930****163,ready feb payday blast free p bonus spin new year wheel win mitsubishi toyota cars iphone claim free p p gojackpotph icu,Smart,spam
2024-02-28 10:33:20.570000,+63985****931,t u e hockerwrenlike tw u um Nsw ip k oxrg i double deposito double fun kuha deposit bonus,Smart,spam
2024-02-28 05:52:44.792000,+63981****568,ya nuxeorvj k x muffermissourian tw na qqhgr waet x ztasi dagdag pera dagdag tsansa panalo deposit bonus yo,Smart,spam
2024-02-28 05:45:15.717000,+63981****959,vvo xsy al uk exodermscointer si xvokxfvdofamh fnsp i double pera tsansa panalo mag enjoy deposit bonus site,Smart,spam
2024-02-28 02:23:36.070000,+63951****565,wrewgkg sidewayshogwort cx dlpdzu vp wv p k double excitement chance win welcome offer claim deposit bonus,Smart,spam
2024-02-28 02:01:59.674000,+63951****039,o ts sidewayshogwort cx kng xlbzvlcgu z c ej play confidence enjoy free deposit happy start gaming experience,Smart,spam
2024-02-28 01:10:30.185000,+63981****181,fzmxm hockerwrenlike tw gzfcv iu bv nfzaf dagdag pondo dagdag panalo una na deposito mo i enjoy bonus,Smart,spam
2024-02-27 15:05:52.386000,+63981****567,bet cassenatrundling si sps n aybs th doblehin puhunan tsansa panalo deposit bonus laro,Smart,spam
2024-02-27 14:35:25.414000,+63910****412,lairlessphenotype gl sps n aybs th double deposito double fun kuha deposit bonus,Smart,spam
2024-02-27 11:08:03.886000,+63964****124,cassenatrundling si abxisj deposit bonus totoo iyan doblehin pera saya,Globe,spam
2024-02-27 09:14:52.747000,+63970****571,anepiaparada la itb ra i z lw ke y i double pondo i double fun deposit bonus yo,Smart,spam
2024-02-27 08:19:02.198000,+63970****304,anepiaparada la iidtw au libre na pera kapag sign up lang iyan simula panalo,Smart,spam
2024-02-27 05:07:43.661000,+63985****419,anepiaparada la pusxqpyaa wd f xe libre na pera kapag sign up kuha mo simula laro wagi,Smart,spam
2024-02-27 04:08:52.363000,+63951****597,talmudizestample gl xknxqk m mag sign up laro panalo libre na deposito handa sayo,Smart,spam
2024-02-27 04:08:39.899000,+63981****660,veniseantimethodi ma we zu jalqdtiogjh sali tanggap libre na deposit money simula panalo,Smart,spam
2024-02-27 03:32:08.579000,+63981****176,cassenatrundling si x j rxpckayj dagdag una na deposito ayaw doble na saya,Smart,spam
2024-02-27 03:24:48.248000,+63981****921,epicwin hi epic member cny bonus alert deposit claim free p limited claim trust website epicwin icu,Smart,spam
2024-02-27 03:11:01.609000,+63910****172,talmudizestample gl lvn glv dagdag taon na panalo libre na deposit money mag register,Smart,spam
2024-02-26 11:39:42.890000,+63950****203,big win small bet peso k bet dare win s sd bid,Smart,spam
2024-02-26 11:17:54.644000,+63912****133,congratulation gcash user receive p gcash loyalty team claim cash click link claim cash gcash redeemloyalty website claim thank choose gcash app,Smart,spam
2024-02-26 09:45:12.061000,+63981****434,promolink st fzq x mevl ou h chance big win start free deposit sign enjoy bonus,Smart,spam
2024-02-26 02:17:47.666000,+63946****315,bigay mo chance pesos mo k fengshen ba next winner sali rwltoyq hji bonus lc,Smart,spam
2024-02-26 02:00:18.156000,+63912****581,pusta na low peso chance win k crazy tara sa r w t z mepjd ms bonus fm,Smart,spam
2024-02-25 22:04:42.701000,+63909****330,big win small bet peso k bet dare win s sd bid,Smart,spam
2024-02-25 21:32:54.462000,+63981****195,moment bet peso charge buffalo land k win play win nba lib zzqmoo wqx wex bonus lc,Smart,spam
2024-02-25 19:57:17.755000,+63981****746,mo ba next big winner pesos lang gold rush pwede ka na panalo k tara enbonhtwrgpo wetcm vh bonus fm,Smart,spam
2024-02-25 16:43:39.644000,+63951****232,feel lucky today turn peso k money come fortune await ujlrgzpq nz not xossj bonus fm,Smart,spam
2024-02-25 16:02:38.771000,+63912****359,p mobile freebie plus p bonus una na deposito ok y sss hiyj t zoip io bonus lc,Smart,spam
2024-02-24 20:44:07.207000,+63951****384,eksklusibo mobile pa libre plus p p bonus rehistro dagdag una na deposito t bsvuvkzik bonus lc,Smart,spam
2024-02-24 18:34:33.237000,+63981****584,p mobile bonus tawag rehistro p p bonus una na deposito dagdag f g cn rs k cqllnbh bonus lc,Smart,spam
2024-02-24 15:43:30.072000,+63950****997,big win small bet peso k bet dare win s d f bid,Smart,spam
2024-02-24 12:23:57.917000,+63964****393,laro laki na platform kuha p bonus dagdag await first deposit alam bonus fm xvfgccqfdo r,Globe,spam
2024-02-24 08:20:17.343000,+63981****713,mo ba next big winner pesos lang fortune gems pwede ka na panalo k tara bonus fm uqhllenm,Smart,spam
2024-02-24 08:19:35.964000,+63985****201,mo ba next big winner pesos lang fortune gems pwede ka na panalo k tara bonus fm uqhllenm,Smart,spam
2024-02-24 03:18:40.931000,+63981****001,laro laki na platform kuha p bonus dagdag await first deposit alam promolink st gqrntnxqovyxio,Smart,spam
2024-02-24 01:15:10.779000,+63985****478,big win small stake peso k golden empire dare win bonus ms quywlk nk pwp,Smart,spam
2024-02-23 17:20:09.972000,+63981****245,libre na p mobile users plus sign up bonus p p doble deposito mo promolink st htqgtnugaod aj,Smart,spam
2024-02-23 15:15:58.959000,+63981****388,pa libre sayo mobile mag sign up kuha p p doble deposito bonus lc si nmlfpipaes,Smart,spam
2024-02-23 10:05:47.950000,+63981****357,mobile user p libre p bonus doblehin saya una na deposito mo bonus fm rkjlkitenuzk de,Smart,spam
2024-02-23 09:20:41.942000,+63930****411,mobile user p libre p bonus doblehin saya una na deposito mo bonus lc lk dpllxbs,Smart,spam
2024-02-23 07:08:15.738000,+63946****886,big win await peso k mega ace discover promolink sh vhmbpxmo s,Smart,spam
2024-02-22 22:59:36.257000,+63963****464,imagine turn small bet peso huge k win gold rush s possible find clickhere cx zj ffgk,Smart,spam
2024-02-22 22:25:58.418000,+63981****395,p mobile bonus p p welcome bonus doble una na deposito promolink sh xbo big jcgo,Smart,spam
2024-02-22 18:04:16.728000,+63950****548,p nang libre gamit mobile phone oo bonus una na deposito bv ak bid,Smart,spam
2024-02-22 16:47:54.701000,+63981****415,pharaoh s treasure offer chance win k peso dare win promolink st mbqmthj,Smart,spam
2024-02-22 15:44:44.953000,+63985****576,imagine peso turn k play gold rush visit bonus fm mvchnqqchhjvn magic,Smart,spam
2024-02-22 13:47:03.746000,+63985****965,income ba mag download app para maka receive ng free jl tv,Smart,spam
2024-02-22 11:14:23.676000,+63963****976,feel lucky today turn peso k money come fortune await bonus ms ytf ppku,Smart,spam
2024-02-22 09:04:43.872000,+63981****546,moment bet peso charge buffalo land k win play win promolink st ye vrpdc,Smart,spam
2024-02-22 08:49:42.925000,+63951****210,imagine peso turn k play crazy hunter visit promolink st ye vrpdc magic,Smart,spam
2024-02-22 05:41:21.879000,+63930****246,imagine turn small bet peso huge k win gold rush s possible find clickhere cx gvarnbal,Smart,spam
2024-02-22 04:00:53.455000,+63981****169,play big win peso gold rush k magic happen promolink st q ndfnoapklx,Smart,spam
2024-02-22 00:35:30.943000,+63930****804,moment bet peso golden empire land k win play win clickhere cx xlvfhiavcpk e,Smart,spam
2024-02-21 23:33:07.044000,+63951****668,transform day peso super ace potentially win k win story start bonus ms apdilha g ubie,Smart,spam
2024-02-21 22:24:53.119000,+63981****510,feel lucky today turn peso k baba fortune await clickhere cx pg,Smart,spam
2024-02-21 13:27:06.584000,+63970****413,greeting gcash advise require verify account avoid deactivation tomorrow verify llink ee savecare,Smart,spam
2024-02-21 06:18:39.710000,+63909****815,r histr nline pra lar makakuhaa p clickhere cx ri chsb,Smart,spam
2024-02-21 05:24:56.885000,+63964****730,congratulation gcash user receive p gcash loyalty team claim cash click link claim cash gcash prizeloyalty website claim thank choose gcash app,Globe,spam
2024-02-21 01:30:29.505000,+63981****516,dream turn peso k mega ace lucky star explore phpromo website p rvz w rtq,Smart,spam
2024-02-20 21:49:29.331000,+63981****844,hanap ikaw ba sunod mo na big win pesos lang crazy hunter baka k iuuwi mo check mo phpromo website i twwi ohtt uz,Smart,spam
2024-02-20 16:57:31.515000,+63912****848,congratulation gcash user receive p gcash loyalty team claim cash click link claim cash gcash receivedmoney website claim thank choose gcash app,Smart,spam
2024-02-20 11:44:22.007000,+63981****089,enjoy payday blast feb free p gojackpot new year wheel offer mitsubishi xpander samsung tv free p p gojackpotph icu,Smart,spam
2024-02-18 12:36:17.107000,+63963****980,grabe umulan nang scatter pesos bet k panalo clickhere cx iaeh vv pbxy,Smart,spam
2024-02-17 10:46:28.398000,+63910****575,kuha php nang libre bonus una na kapag click deposito phpromo website hbgh vx,Smart,spam
2024-02-17 09:41:41.178000,+63912****928,kuha php nang libre bonus una na kapag click deposito phpromo website hoixusjxagvn,Smart,spam
2024-02-17 06:57:08.269000,+63981****712,kuha php nang libre bonus una na kapag click deposito phpromo website og jpogdjhxhczdy,Smart,spam
2024-02-16 15:55:00.063000,+63985****317,bet pesos lang k win grabee ka din tlga super ace clickhere cx ljmwoqf m,Smart,spam
2024-02-16 09:52:03.930000,+63981****420,p free m bile phone oo bonus topup clickhere cx x chbqylix td,Smart,spam
2024-02-16 03:57:58.501000,+63930****341,enjoy feb friday free p bonu gojackpot spin love new year wheel glamira misubishi car samsung tv free p p gojackpotph icu,Smart,spam
2024-02-15 10:21:46.317000,+63951****034,grabe umulan nang scatter pesos bet k panalo clickhere cx l uz nyub,Smart,spam
2024-02-15 04:32:04.842000,+63964****436,p free m bile phone oo bonus dep sit clickhere cx w tv d gbbl u,Globe,spam
2024-02-14 06:31:33.959000,+63964****767,p free m bile phone oo bonus dep sit clickhere cx x aei mvjyu qny h,Globe,spam
2024-02-14 02:15:01.828000,+63964****963,p free m bile phone oo bonus dep sit clickhere cx sxq bnt,Globe,spam
2024-02-13 04:18:08.027000,+63985****311,mag log in app tanggap cash reward p cg tv,Smart,spam
2024-02-13 02:52:19.117000,+63964****106,bor laro muna free pesos una na deposito register clickhere cx bzs p vx,Globe,spam
2024-02-12 16:27:10.289000,+63930****743,need cash offer easy cash loan today simple requirement apply approve cash loan day message processing team viber thank,Smart,spam
2024-02-12 13:13:52.303000,+63951****058,congratulation gcash user receive p gcash loyalty team claim cash click link claim cash gcash loyaltyteam website claim thank choose gcash app,Smart,spam
2024-02-12 10:46:47.792000,+63970****393,february welcome come jilivip play slot win big prize deposit jl tv,Smart,spam
2024-02-12 09:57:22.573000,+63970****953,epicwin hi epic member cny bonus alert deposit claim free p limited claim trust website epicwin tv,Smart,spam
2024-02-12 07:51:33.666000,+63951****352,package deliver saturday t reply stop opt,Smart,spam
2024-02-12 07:50:23.164000,+63910****712,fedex shipment schedule delivery today,Smart,spam
2024-02-12 07:02:21.915000,+63981****970,g tv fb fg bago na libre na bonus kundisyon deposito mangyari na log in upang tanggap agad libre na bonus,Smart,spam
2024-02-12 02:40:30.063000,+63930****728,epicwin hi epic member cny bonus alert deposit claim free p limited claim trust website epicwin tv,Smart,spam
2024-02-11 01:02:49.873000,+63909****064,p cash download new user enjoy cash bonus recharge mini tv,Smart,spam
2024-02-09 00:53:20.208000,+63985****374,p cash download new user enjoy cash bonus recharge mini tv,Smart,spam
2024-02-08 02:41:37.308000,+63946****688,kita nood youtube kita p araw makipag ugnay tutor tanggap p ytbp bid,Smart,spam
2024-02-07 04:53:07.796000,+63985****124,money watch youtube earn p day contact tutor receive p gcrd bid,Smart,spam
2024-02-07 03:39:59.318000,+63985****680,kita nood youtube kita p araw makipag ugnay tutor tanggap p ytbp bid,Smart,spam
2024-02-06 17:47:27.033000,+63910****417,p cash download new user enjoy cash bonus recharge mini tv,Smart,spam
2024-02-06 17:31:03.059000,+63964****331,banco de oro have issue account security review tera vin onlinebdo secure sincerely banco de oro,Globe,spam
